Battenberg	Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail	Cluster_ChrEnrich	Cluster_Signatures
Battenberg_0	EBUS240713B	0.2820966802256879	1.8669833594613312e-4	5.741106525925519e-4	0.1382737511469046	0.03037141348685519	0.2517169641345324	nWGD	5	34179	0.56	2.18863633661263	0.57008	2.12173933683418	0.6618411778528782	0.788712795464946		0		0.11241663878040088	0		0		0	0	0	0	N	chr3:1:0.02	C2|0.99(0.99-1.04)|32758; C5|0.22(0.21-0.30)|804	C2|chr2|0.10; C5|chr2|0.09	C2|SBS4|0.96; C5|SBS40|0.70; ALL|SBS4|0.96
Battenberg_0	TCGA-64-5779-01A	0.800060143063813	0.0755186956732331	0.14896811939844254	0.3198396724187891	0.018884911393796472	0.7811752316700165	WGD	18	67000	0.44	3.0223624681974	0.44044	2.91712142981117	0.5788664104902191	0.891138101231864		1416	0.768361581920904	0.5149227143492643	0		0		0	0	0	0	N		C4|1.00(0.99-1.00)|66314	C4|chr2|0.10	C4|SBS4|0.97; ALL|SBS4|0.97
Battenberg_0	QY22ZAH2	0.9380235639402211	0.21146405883537478	0.3492531170214803	0.15637888243177075	0.005610518421144683	0.9324130455190764	WGD	22	42277	0.49	3.57564435717613	0.48069	3.50641397213353	0.5470898600127254	0.70284326398057		5662	0.4067467326033204	0.5529391068843689	0		3	chr1:58.32|chr1:34.56|chr20:33.12	0	0	0	0	N		C2|1.00(0.99-1.04)|40748; C3|0.41(0.40-1.01)|1277	C2|chr2|0.10; C3|chr4|0.11	C2|SBS4|0.87; C3|SBS9|0.74; ALL|SBS40|0.88
Battenberg_0	TCGA-67-3771-01A	0.7791968567492337	0.19694046993602332	0.05836512778831231	0.3587797151569852	0.09573388824007341	0.7190374520434776	WGD	17	149248	0.42	2.74814207127585	0.41664	2.59765840879646	0.7380489459793983	0.714800372370783		7078	0.30827917490816614	0.28718118905811135	0		1	chr7:39.69	0	0	0	0	N	chr10:1:4.92|chr18:1:0.12|chr6:1:2.41	C1|1.05(NA-NA)|149048	C1|chr2|0.09	C1|SBS40|0.85; ALL|SBS40|0.85
Battenberg_0	TCGA-86-7701-01A	0.8515967046503706	0.23150232300990065	0.1886918402820936	0.28724997001932023	0.013855213882561555	0.8376841387981707	WGD	20	36041	0.43	2.84573697289369	0.44333	2.74011218778863	0.6602385706981406	0.693047438854673		3725	0.43973154362416106	0.46546899501992434	0		1	chr11:18.34	0	0	0	0	N	chr12:2:0.16	C3|1.00(0.99-1.00)|35849	C3|chr2|0.10	C3|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	LU-57_tumor	0.8569865251013944	0.05730391714206543	0.04569249511513824	0.05977350122599344	0	0.8569865251013944	WGD	20	2972	0.55	3.18396371522164	0.5412	3.18174131372349	0.5443324977151965	0.877763490844824		116	0.02586206896551724	0.0907307686004127	0		0		0	0	0	0	N		C1|0.98(0.97-0.99)|2966	C1|chr5|0.10	C1|SBS5|0.88; ALL|SBS5|0.88
Battenberg_0	LU-14_tumor	0.565720505382049	0.13563780158583164	0.06573157215879902	0.10795259711170337	0.030719805650245496	0.5350006997318035	WGD	9	1700	0.3	2.54525692249297	0.2886	2.51598280584892	0.5135138667637442	0.518878050099638		82	0.17073170731707318	0.14473257423409416	0		0		1	1	1	0	N	chr9:1:4.51	C1|1.21(1.19-1.23)|1689	C1|chr2|0.10	C1|SBS5|0.89; ALL|SBS5|0.89
Battenberg_0	TCGA-69-7763-01A	0.7587350623322557	0.31421948478537187	0.11407493160972317	0.3427662908903323	0.04561222802719615	0.7131228343050595	WGD	17	12118	0.35	2.65040218488666	0.3619	2.60555785362609	0.34893072062107133	0.499591223881544		881	0.48240635641316687	0.3629629565306936	0		1	chr15:84.88	0	0	0	0	N		C1|0.99(0.97-1.01)|11699; C2|0.40(0.38-0.99)|368	C1|chr2|0.11; C2|chr7|0.15	C1|SBS4|0.91; C2|SBS40|0.73; ALL|SBS4|0.90
Battenberg_0	TCGA-55-6969-01A	0.7166811430300175	0.31723120249534253	0.07301207404369506	0.318443722896923	0.022584037435511312	0.6940971055945062	WGD	13	100048	0.26	2.55349843832339	0.25272	2.69718392362065	0.4700807714360295	0.467275659209701		6089	0.3760880275907374	0.3942645906095769	0		4	chr1:17.05|chr2:48.5|chr11:80.53|chr12:36.5	0	0	0	0	N	chr5:1:1.08	C2|1.04(NA-NA)|99686	C2|chr2|0.10	C2|SBS4|0.94; ALL|SBS4|0.94
Battenberg_0	TCGA-75-5147-01A	0.9500437314401331	0.3619350725173306	0.17780266583448476	0.18566534234020915	0.02796675048972104	0.9193277717506544	WGD	22	5058	0.4	3.08616147302567	0.3988	3.10184704021387		0.576564773631414		443	0.46275395033860045	0.40806865441847884	0		0		0	0	0	0	N		C1|1.07(1.06-1.08)|5050	C1|chr5|0.09	C1|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	TCGA-55-6986-01A	0.9615855422058912	0.10238656221352378	0.5469535558795844	0.04259482423468837	0	0.9609175848638037	WGD	22	1907	0.21	3.51712320832526	0.21861	3.46195510109148		0.76909256991068		129	0.5503875968992248	0.6485001755308634	0		0		1	1	1	0	N		C1|1.35(1.34-1.37)|1903	C1|chr5|0.08	C1|SBS5|0.89; ALL|SBS5|0.89
Battenberg_0	TCGA-44-5645-01A	0.4798013366105922	0.013122366014055026	0.003152048927595064	0.14306219258692743	0.00232206285221379	0.450516550370021	nWGD	10	2265	0.52	2.62160377111037	0.54028	2.26114580207009		0.49003646082541		12	0.16666666666666666	0.16143365807916213	0		0		1	1	1	0	N		C1|1.14(1.12-1.15)|2259	C1|chr1|0.09	C1|SBS40|0.90; ALL|SBS40|0.90
Battenberg_0	EBUS110413B	0.9491781020351057	0.06983505833427521	0.16031042017653582	0.3094753568620893	0.008469478994592338	0.9404428169203591	WGD	22	4738	0.39	4.41815298170135	0.40404	4.24429140592273		0.902244782293635		0		0.5730297679353177	0		1	chr21:33.61	0	0	0	0	N	chr9:3:0.76	C1|0.96(0.95-0.97)|4377; C2|0.39(0.38-0.96)|322	C1|chr2|0.11; C2|chr2|0.12	C1|SBS5|0.80; C2|SBS5|0.68; ALL|SBS5|0.80
Battenberg_0	TCGA-95-7948-01A	0.9282260512819475	0.08656742232584863	0.38816055506226854	0.2525395786963677	4.7607086984556704e-4	0.9239253675775967	WGD	21	16574	0.71	3.50891946219161	0.71426	3.39008644416188	0.700840378526372	0.844082503163646		1382	0.07018813314037627	0.5504259282029806	0		0		0	0	0	0	N		C3|1.00(0.85-1.02)|14350; C4|0.86(0.77-1.00)|279; C5|0.32(0.31-0.89)|1895	C3|chr4|0.10; C4|chr17|0.13; C5|chr2|0.11	C3|SBS2|0.76; C4|SBS13|0.74; C5|SBS13|0.68; ALL|SBS2|0.75
Battenberg_0	TCGA-97-A4M2-01A	0.18456382994568724	0.007868900877750561	0	0.11846017867951585	0.09594974850938531	0.08861408143630194	nWGD	1	4554	0.14	1.98615433171709	0.14686	2.02461600049727	0.19777401376901357	0.669840187963339		0		0.018765547121331057	0		2	chr10:46.06|chr15:68.91	0	0	0	0	N		C1|1.04(1.03-1.05)|4546	C1|chr4|0.09	C1|SBS40|0.84; ALL|SBS40|0.84
Battenberg_0	TCGA-44-5643-01A	0.5780170710462671	0.00195044870657985	0	0.5640941771995347	0.44401873467947334	0.13309677649624563	nWGD	3	25459	0.56	1.62112165939103	0.56056	1.55436815835784	0.712946328880651	0.993731781107374		0		0.11254147477949207	0		0		0	0	0	0	N	chr1:1:0.14|chr3:1:0.3|chr4:1:2.15	C1|1.00(0.86-1.02)|24089; C3|0.40(0.27-0.91)|1311	C1|chr2|0.13; C3|chr2|0.10	C1|SBS40|0.89; C3|SBS40|0.85; ALL|SBS40|0.89
Battenberg_0	2GUGKAEN	0.9267389002032563	0.060761421868283934	0.18686619026618526	0.2901452705074434	0.0018367700724921923	0.922312777822592	WGD	21	39925	0.14	3.66804796897856	0.14014	4.19797603833251	0.3625854802038169	0.944765909453114		0		0.5175051356662651	0		2	chr14:58.66|chrX:26.7	1	1	1	0	N		C2|1.20(1.20-1.21)|39769	C2|chr2|0.10	C2|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	LU-F16_tumor	0.6857173780686158	0.05004010902299425	0.090822366739581	0.1266057686450384	0.01971067764176393	0.649281133841431	WGD	14	2239	0.32	2.76076661370943	0.31648	2.70019732750522	0.5256054135642867	0.877735641529328		233	0.15450643776824036	0.16422732631069772	0		0		1	1	1	0	N		C1|1.25(1.24-1.27)|2234	C1|chrX|0.11	C1|SBS5|0.85; ALL|SBS5|0.85
Battenberg_0	LC2-tumor-2	0.8159432511168319	0.07054999026099079	0.10755357898378101	0.4487444578047949	0.027611316334805354	0.778325071787562	WGD	18	5660	0.33	2.55755446347598	0.33495	2.50835045417061	0.5393585862941427	0.890190175815565		410	0.07804878048780488	0.5001748039071328	0		0		1	1	1	0	N		C1|1.17(1.16-1.19)|5651	C1|chr2|0.10	C1|SBS40|0.78; ALL|SBS40|0.78
Battenberg_0	LU-F6_tumor	0.037727085071087484	0.03664435868775168	0	0.003876059165439287	3.18424874906901e-4	0.03740866019618058	nWGD	1	1555	0.66	2.05286524034304	0.66462	2.04845033759644	0.5189613316764756	0.00134535880084071		0		8.026643879332766e-4	1	nMut = 1529; Ratio = 0.98	0		1	0	0	0	N		C1|1.16(0.53-1.32)|21; C2|0.54(0.53-0.55)|1529	C1|chr12|0.57; C2|chr1|0.10	C1|SBS5|0.50; C2|SBS1|0.79; ALL|SBS1|0.78
Battenberg_0	TCGA-97-8179-01A	0.9485738873984498	0.02847467918662201	0.1685931858786682	0.5261031402681811	0.012209985188313928	0.9361358407656523	WGD	22	29392	0.53	2.89243487562848	0.53583	2.78786080087849		0.961746404894851		878	0.6161731207289294	0.7174563196321588	0		0		0	0	0	0	N	chr22:1:0.66	C2|1.00(0.97-1.01)|28706; C3|0.32(0.31-1.00)|417	C2|chr2|0.13; C3|chr2|0.10	C2|SBS4|0.96; C3|SBS40|0.82; ALL|SBS4|0.96
Battenberg_0	EBUS030713B	0.9514603823506967	0.22349422238388952	0.2945311243395905	0.13791452592528994	0	0.9488504649911625	WGD	22	16540	0.37	4.03663887483649	0.36223	3.96300656980741		0.657362023681255		368	0.4782608695652174	0.38801287177815785	0		4	chr5:47.07|chr5:69.55|chr5:61.6|chr10:12.51	0	0	0	0	N		C1|1.06(1.05-1.07)|16506	C1|chr2|0.09	C1|SBS2|0.82; ALL|SBS2|0.82
Battenberg_0	TCGA-67-6215-01A	0.2538649359323697	0.036344214908425015	8.364010301476425e-4	0.06033516818316436	0.013293467215770738	0.2536285008617119	nWGD	5	9392	0.72	2.23458374359981	0.71208	2.14746976937794	0.797594837549395	0.670162422938879		0		0.05274746575864558	0		0		0	0	0	0	N		C1|0.93(0.77-1.02)|8067; C2|0.40(0.36-0.92)|1308	C1|chr1|0.10; C2|chr1|0.09	C1|SBS28|0.81; C2|SBS28|0.86; ALL|SBS28|0.82
Battenberg_0	TCGA-44-2666-01A	0.1049341941878805	0.03306986875396861	8.45989117358109e-5	0.09652964246326406	0.06230596701576285	0.04262822717211765	nWGD	1	1990	0.56	2.06313837389756	0.58296	1.94000273791039	0.557659314545017	0.081353470789229		2	0	0.028778132494270595	1	nMut = 522; Ratio = 0.26	0		0	0	0	0	N		C1|0.96(0.47-0.99)|1277; C2|0.47(0.44-0.97)|522	C1|chr2|0.10; C2|chr1|0.10	C1|SBS5|0.86; C2|SBS40|0.83; ALL|SBS5|0.86
Battenberg_0	TCGA-55-6972-01A	0.2799261613747417	0.12551944937718193	0	0.14232029091774512	0.14212992475765374	0.13779623661708795	nWGD	2	38267	0.91	1.9739214075764	0.91637	1.7753116281258	0.9050536890327423	0.177504353556662		0		2.0009496375224104e-4	1	nMut = 457; Ratio = 0.01	1	chr17:39.6	0	0	0	0	N	chr1:1:4.58	C2|0.98(0.81-1.04)|26811; C3|0.82(0.48-0.99)|1631; C4|0.48(0.27-0.89)|457; C5|0.27(0.26-0.50)|9187	C2|chr4|0.09; C3|chr2|0.19; C4|chr7|0.16; C5|chr1|0.10	C2|SBS4|0.87; C3|SBS40|0.79; C4|SBS2|0.88; C5|SBS2|0.97; ALL|SBS2|0.76
Battenberg_0	5V8LTAZB	0.817271245256753	0.04233593550076736	0.22358862841673305	0.13487400859887266	0.03395517680703335	0.7832485787463176	WGD	18	275079	0.37	3.49488961334964	0.36778	3.55718752214002	0.6024649521422241	0.836292995707222		24	0.125	0.3573112107334871	0		1	chr4:18.76	0	0	0	0	N	chr18:1:0.19	C3|1.01(NA-NA)|274536	C3|chr2|0.10	C3|SBS4|0.98; ALL|SBS4|0.98
Battenberg_0	EBUS050613BA	0.8330168024864093	0.24073396612274905	0.1977619210456891	0.20000247603347182	0.004098436786844943	0.8280949838745859	WGD	19	79527	0.43	3.04958744371015	0.42355	3.00804733432494	0.5958566116455095	0.60327255735492		2893	0.8230210853784998	0.41881444795329836	0		1	chr1:74.16	0	0	0	0	N	chr17:1:0.12|chr19:4:2.24	C2|1.02(NA-NA)|79226	C2|chr2|0.10	C2|SBS4|0.91; ALL|SBS4|0.91
Battenberg_0	LU-FF76_tumor	0.23515937949343452	0.05897303251101286	0	0.15500226468787157	0.15137412938421443	0.08805354434174105	nWGD	1	4529	0.56	1.88207313464254	0.57792	1.83159286263872	0.5812243685835368	0.296555514324232		0		0.0012052192528123394	1	nMut = 92; Ratio = 0.02	1	chr10:27.37	0	0	0	0	N	chr9:1:0.79	C1|0.97(0.70-1.06)|1878; C2|0.71(0.44-0.97)|406; C3|0.53(0.34-0.70)|92; C4|0.38(0.20-0.61)|101; C5|0.20(0.19-0.34)|2017	C1|chrX|0.11; C2|chrX|0.15; C3|chr2|0.10; C4|chr1|0.12; C5|chr2|0.10	C1|SBS5|0.81; C2|SBS5|0.77; C3|SBS15|0.68; C4|SBS6|0.67; C5|SBS5|0.64; ALL|SBS5|0.74
Battenberg_0	E00934102	0.8265543968640724	0.08382042623489087	0.07645090317973056	0.2794301595503642	0.019239718162486593	0.8073146787015858	WGD	18	103217	0.43	3.25914741454826	0.42742	3.12753018375875	0.6672716674763831	0.890121491725445		80	0.5625	0.36878566815665986	0		1	chr20:31.94	0	0	0	0	N		C2|1.04(NA-NA)|102736	C2|chr2|0.10	C2|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	TCGA-44-6148-01A	0.03454779944982582	0.03433065139086907	0.0011114136724968316	0.0029349702723392157	7.789074137401448e-5	0.034469908708451805	nWGD	1	441	0.77	1.99781065729828	0.74844	1.96677990150371	0.675698357950761	0.0103090113191908		0		0.0028714247944182586	0		0		0	0	0	0	N		C1|0.79(0.34-0.83)|209; C2|0.33(0.30-0.78)|230	C1|chr1|0.09; C2|chr2|0.08	C1|SBS5|0.81; C2|SBS5|0.76; ALL|SBS5|0.83
Battenberg_0	LU-FF62_tumor	0.7824365823066163	0.15196086494454383	0.11002393618906751	0.17019085111983465	0.009851714784587861	0.7725848675220284	WGD	19	157466	0.54	3.22702148357011	0.5346	3.17343087417822	0.791222782586659	0.769276887075251		3723	0.2634971796937953	0.23161066417490436	0		0		0	0	0	0	N		C1|1.00(NA-NA)|156679	C1|chr2|0.10	C1|SBS4|0.94; ALL|SBS4|0.94
Battenberg_0	16MH0041_P1	0.9262157795134545	0.30864791853554585	0.4409487034902158	0.19249853605727352	0.0011839260248795126	0.9226645345059403	WGD	21	22861	0.28	3.59417892330472	0.2744	3.50138613094545	0.28460474107582034	0.485188699861987		3356	0.5589988081048868	0.6550919819895663	0		2	chr15:34.79|chr15:26.25	1	0	0	0	N	chr1:1:0.21	C1|1.74(0.99-1.78)|467; C3|0.99(0.99-1.14)|21379; C4|0.36(0.35-0.99)|856	C1|chrX|0.90; C3|chr2|0.09; C4|chr4|0.12	C1|SBS4|0.91; C3|SBS4|0.88; C4|SBS36|0.78; ALL|SBS4|0.88
Battenberg_0	TCGA-05-4398-01A	0.9473570131829666	0.05985509934881258	0.08357375092451569	0.3162971516409498	0.0068061706706231155	0.937827076392066	WGD	22	117872	0.33	4.79619262442509	0.33099	4.62378967584402		0.93977327548387		0		0.3235091328323113	0		2	chr10:27.49|chr21:18.56	0	0	0	0	N	chr18:2:2.6	C2|1.06(NA-NA)|117375	C2|chr7|0.10	C2|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	TCGA-91-6831-01A	0.8536607331229092	0.29664162348224316	0.12729348774236926	0.2836777089539224	0.00558230000130066	0.847645018046707	WGD	21	40757	0.51	3.51630699810116	0.52632	3.13122160859862	0.5827671607491022	0.588817486113913		4391	0.5534046914142564	0.3877412865747907	0		1	chr22:20.82	0	0	0	0	N	chr15:1:0.13|chr4:1:0.45|chr9:1:0.67	C3|0.99(0.99-1.00)|36668; C4|0.37(0.36-0.99)|401	C3|chr2|0.11; C4|chr5|0.09	C3|SBS4|0.91; C4|SBS40|0.85; ALL|SBS4|0.91
Battenberg_0	LU-FF55_tumor	0.2866695415170101	8.708911446421372e-4	0	0.13053590797043604	0.12690306999421974	0.16843780717831563	nWGD	4	1296	0.42	2.01626246757897	0.42042	2.01311302925698	0.5382773199218633	0.787056259281573		0		0.0036760538029353153	0		0		0	0	0	0	N		C1|1.05(1.03-1.07)|1293	C1|chr5|0.08	C1|SBS5|0.82; ALL|SBS5|0.82
Battenberg_0	TCGA-44-6146-01A	0.1338964285946559	0.11029874369576073	0	0.13308184815632249	0.12854736464379513	0.005349063950860753	nWGD	0	3137	0.63	2.12340949445674	0.6363	1.39001482886898		0.0155458041236325		0		0.004762234319732179	0		0		1	1	1	0	N		C1|1.12(1.11-1.14)|3111	C1|chr2|0.11	C1|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	S01404_20100615_TPD_01.01	0.8157088039969392	0.17850007698187229	0.20512557940830195	0.3438134524229306	4.32878727359505e-4	0.8152759252695797	WGD	19	30200	0.62	2.91943298649522	0.61814	2.72285705393347	0.6953668585548035	0.676287807532949		2731	0.5697546686195533	0.5179005880815928	0		1	chr1:19.86	0	0	0	0	N		C2|1.00(1.00-1.03)|29783	C2|chr2|0.11	C2|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	17MH0022_4R	0.9440830209063104	0.3417240392681782	0.044777546382112836	0.5083534032299549	0.01026231004548317	0.9337828618373858	WGD	22	88607	0.54	4.5266978139305	0.5292	4.44069765859398		0.616621901917933		2256	0.36436170212765956	0.4315956176850001	0		4	chr1:35.25|chr5:10.3|chr7:17.96|chr7:21.54	0	0	0	0	N	chr13:1:0.06|chr3:1:0.05|chr8:1:0.05	C3|0.99(NA-NA)|86242; C6|0.29(NA-NA)|1378	C3|chr2|0.10; C6|chr2|0.11	C3|SBS4|0.92; C6|SBS40|0.74; ALL|SBS4|0.92
Battenberg_0	TCGA-75-7031-01A	0.9430713648109267	0.25264393982250233	0.24679282540043715	0.151438950647981	0.004072983581740486	0.9369981185700395	WGD	21	32523	0.47	4.1034350470353	0.47188	3.83135903926034		0.684402155670757		3140	0.5149681528662421	0.40089073435128647	0		3	chr2:38.76|chr6:28.34|chr17:21.06	0	0	0	0	N	chr10:1:0.45	C4|1.02(1.01-1.03)|32268	C4|chr2|0.09	C4|SBS4|0.88; ALL|SBS4|0.88
Battenberg_0	TCGA-64-1678-01A	0.8733777112958165	0.2397079855844195	0.16142991574637539	0.256539243937608	0.015712791326469914	0.8571385368470076	WGD	20	62077	0.52	3.05956959527018	0.51688	2.90987967499164	0.7418348650944021	0.698305762430992		7500	0.5909333333333333	0.4086416749774511	0		1	chr21:18.73	0	0	0	0	N	chrX:2:0.5	C1|1.05(1.04-1.06)|61741	C1|chr2|0.10	C1|SBS4|0.98; ALL|SBS4|0.98
Battenberg_0	TCGA-97-7552-01A	0.05416334210900637	0.0013297370351792112	0	0.05288563704628188	0.034862735978753334	0.01573327410572411	nWGD	0	4366	0.19	1.95554561068482	0.19	1.83134375671696	0.2443532332084239	0.37645916364887		0		0.017465887693901228	0		0		0	0	0	1	Y	chr9:1:10.26	C3|1.04(1.03-1.05)|4341	C3|chr4|0.10	C3|SBS5|0.77; ALL|SBS5|0.77
Battenberg_0	EBUS070313B	0.8777231044602699	0.002027370836361344	0.30410219264179966	0.31047927825815047	0	0.8724838094190059	WGD	20	9488	0.4	2.99241393116119	0.386	2.9170047667667	0.4013491125392682	0.997816034403087		8	0.625	0.6952407275565672	0		0		0	0	0	0	N		C2|1.02(0.98-1.03)|7810; C4|0.44(0.41-1.01)|1506	C2|chr1|0.08; C4|chr1|0.09	C2|SBS2|0.75; C4|SBS13|0.72; ALL|SBS2|0.74
Battenberg_0	LU-89_tumor	0.18187514058644733	0.012019281289270914	0	0.11442813629230489	0.10043648143849573	0.08143865914795158	nWGD	2	1591	0.32	1.97489525589238	0.32736	1.98952957152177	0.5587680951318177	0.473074138127068		0		0.012339668204679593	0		2	chr8:32.32|chr8:112.49	1	1	1	0	N		C1|1.13(1.11-1.15)|1583	C1|chr4|0.09	C1|SBS5|0.87; ALL|SBS5|0.87
Battenberg_0	S00488_20090826_TPD_01.01	0.8348939809709082	0.1317883851888966	0.13440190519662618	0.21681418539436864	0.02484798649786593	0.8100459944730423	WGD	19	67155	0.51	3.07705704385366	0.51816	2.92354617268387	0.6313330027259594	0.783092500746686		3888	0.7075617283950617	0.3320126984111861	0		0		0	0	0	0	N		C3|0.98(0.97-0.99)|64894; C4|0.36(0.34-0.99)|2024	C3|chr2|0.10; C4|chr2|0.08	C3|SBS4|0.96; C4|SBS40|0.86; ALL|SBS4|0.96
Battenberg_0	LU-87_tumor	0.8515801948277387	0.27349260351838883	0.013709212634882107	0.34428842141802335	0.041057803843990215	0.8153101878601371	WGD	19	2750	0.22	2.71830388566649	0.23056	2.61692431701447	0.5738559366202516	0.655357639667433		42	0.07142857142857142	0.3012199222681851	0		3	chr8:12.54|chr13:96.14|chr19:22.18	1	1	1	0	N	chr9:1:4.68	C1|1.25(1.24-1.27)|2742	C1|chr2|0.09	C1|SBS5|0.88; ALL|SBS5|0.88
Battenberg_0	TCGA-38-4630-01A	0.4277914946777203	0.04264897821124752	5.617717490358698e-4	0.2757457379389752	0.25005741646801904	0.185829447014811	nWGD	2	14081	0.79	1.97624160274751	0.79553	1.88557257041775	0.8501052820664959	0.723577205331736		0		0.022563769559370273	0		0		0	0	0	1	Y	chr10:1:0.81|chr11:1:0.12|chr13:1:0.14|chr15:1:0.24|chr16:1:0.03|chr18:1:0.08|chr20:1:0.25|chr21:1:10.56|chr4:1:0.31|chr5:3:0.83|chr7:3:1.02|chrX:3:0.88	C2|1.01(0.78-1.05)|13258; C3|0.73(0.45-1.01)|314; C5|0.24(0.22-0.67)|305	C2|chr2|0.12; C3|chr2|0.15; C5|chr2|0.10	C2|SBS40|0.73; C3|SBS40|0.70; C5|SBS40|0.81; ALL|SBS40|0.74
Battenberg_0	TCGA-05-4397-01A	0.2681786190720493	0.0410843278155315	0.01760958511242138	0.17057578239431626	0.1644149428732024	0.1037636761988469	nWGD	1	101497	0.86	2.01533603133756	0.86774	1.84581631943397	0.9952762830643583	0.517841019113824	|CCUBE_Purity	1632	0.41605392156862747	0.024777295009370457	0		0		0	0	0	0	N	chr15:1:1.98	C3|0.99(NA-NA)|97618; C6|0.36(NA-NA)|2733	C3|chr2|0.10; C6|chr21|0.10	C3|SBS4|0.92; C6|SBS40|0.78; ALL|SBS4|0.91
Battenberg_0	TCGA-49-4512-01A	0.7031036537289079	0.39980026812010133	0.06323105705320124	0.36381728537189256	0.14013700224637932	0.5408197860425341	WGD	14	4966	0.47	2.3621123848376	0.47799	2.30241617411474	0.5568100607975847	0.376216003191529		361	0.08033240997229917	0.3039771759997205	1	nMut = 1380; Ratio = 0.28	9	chr1:41.87|chr1:34.51|chr4:25|chr6:104.59|chr12:11.88|chr14:87.13|chr16:36.22|chr16:43.7|chr20:26.3	0	0	0	1	Y	chr20:1:26.3|chr8:1:2.19	C1|0.98(0.54-1.00)|3577; C2|0.54(0.53-0.99)|1380	C1|chrX|0.12; C2|chr2|0.13	C1|SBS5|0.81; C2|SBS5|0.78; ALL|SBS5|0.80
Battenberg_0	TCGA-44-2659-01A	0.9557905075005092	0.35562718586659753	0.07802950848641983	0.25812409407796155	0.051788959177736245	0.9199040177064643	WGD	21	65636	0.39	3.64691461497239	0.40248	3.3346910412955		0.608075257719029		3974	0.17815802717664822	0.3117563130784659	0		3	chr7:11.44|chr15:68.91|chr18:59.68	0	0	0	0	N		C1|1.06(1.05-1.06)|65474	C1|chr2|0.09	C1|SBS4|0.95; ALL|SBS4|0.95
Battenberg_0	TCGA-78-7155-01A	0.801540225410705	0.13820498248765797	0.01454849768945618	0.47234436907543315	0.07256849932199792	0.7280482775340945	WGD	17	259664	0.83	2.51869246315163	0.83166	2.33660622442815	0.9775155171755813	0.812420284780394	|CCUBE_Purity	4636	0.5556514236410699	0.3850386473644951	0		0		0	0	0	0	N	chr21:1:2.1|chr4:1:0.27|chr7:1:0.05|chr9:1:0.24	C3|0.99(NA-NA)|252437	C3|chr2|0.12	C3|SBS4|0.96; ALL|SBS4|0.96
Battenberg_0	TCGA-53-7624-01A	0.9329411819313381	0.4179253120626982	0.23875738819790987	0.40295090136312006	0.050046903385186116	0.8977354896162034	WGD	21	137275	0.68	3.00586817889883	0.69292	2.83719009742096	0.701648734894812	0.511940285860753		27683	0.6356608749051764	0.600637210859315	0		2	chr10:46.42|chrX:58.51	0	0	0	0	N	chr20:1:0.13|chr9:1:2.2|chrX:1:0.45	C3|0.99(NA-NA)|135236	C3|chr2|0.11	C3|SBS4|0.89; ALL|SBS4|0.89
Battenberg_0	LC3-tumor-1	0.013382416152442778	0.007767484832265216	0	0.0024648622395045815	0.0013416859418368212	0.012693578323608276	nWGD	0	1821	1	2.06698665726167	0.927	1.99791153996457	0.3076775980351907	0.0110107199419332	|ASCAT_Purity	0		0.0012456895602675083	0		0		0	0	0	0	N		C1|0.95(0.22-1.03)|474; C2|0.22(0.21-0.22)|1329	C1|chr13|0.46; C2|chr5|0.10	C1|SBS40|0.85; C2|SBS40|0.88; ALL|SBS40|0.89
Battenberg_0	TCGA-49-4486-01A	0.1060243310020759	0.09751657689731129	0	0.02232183618301403	0.02232183618301403	0.08370249481906188	nWGD	1	12898	1	2.07207918637073	0.955	2.01100306964483	0.8181353246060344	0.0302519273934979	BB_Purity|ASCAT_Purity	0		0	0		0		0	0	0	0	N		C1|0.90(0.76-0.92)|2260; C2|0.78(0.44-0.91)|7062; C4|0.28(0.27-0.76)|3473	C1|chr1|0.12; C2|chr2|0.09; C4|chr2|0.09	C1|SBS4|0.93; C2|SBS4|0.88; C4|SBS13|0.72; ALL|SBS40|0.78
